time,target_x_base,actual_x_base,target_y_base,actual_y_base,target_z_base,actual_z_base,target_roll_world_rad,actual_roll_world_rad,target_pitch_world_rad,actual_pitch_world_rad,target_yaw_world_rad,actual_yaw_world_rad
7.250000000,-0.295150000,-0.323314706,-0.112350000,-0.099416414,0.480900000,0.448116003,-1.570796338,-1.811222104,-0.000010948,0.086718493,1.570874581,1.486351852
7.300000000,-0.295150000,-0.323531051,-0.112350000,-0.100440677,0.480900000,0.447739935,-1.570796338,-1.814049132,-0.000010948,0.062151540,1.570874581,1.504718528
7.350000000,-0.295150000,-0.323759719,-0.112350000,-0.101453749,0.480900000,0.446315290,-1.570796338,-1.819676964,-0.000010948,0.038966596,1.570874581,1.519723567
7.400000000,-0.295150000,-0.317741578,-0.112350000,-0.103978513,0.480900000,0.445880227,-1.570796338,-1.833143797,-0.000010948,0.016805389,1.570874581,1.521221638
7.450000000,-0.295150000,-0.310268292,-0.112350000,-0.106233641,0.480900000,0.444131229,-1.570796338,-1.849763443,-0.000010948,-0.002006652,1.570874581,1.509896968
7.500000000,-0.295150000,-0.304633203,-0.112350000,-0.106137626,0.480900000,0.442590361,-1.570796338,-1.865524127,-0.000010948,-0.015905421,1.570874581,1.488213590
7.550000000,-0.295150000,-0.303122586,-0.112350000,-0.103847667,0.480900000,0.441619430,-1.570796338,-1.877199157,-0.000010948,-0.024305486,1.570874581,1.463807937
7.600000000,-0.295150000,-0.303726735,-0.112350000,-0.100732779,0.480900000,0.441121847,-1.570796338,-1.885307834,-0.000010948,-0.027949941,1.570874581,1.439812180
7.650000000,-0.295150000,-0.305113484,-0.112350000,-0.097933543,0.480900000,0.440961398,-1.570796338,-1.890171478,-0.000010948,-0.027150617,1.570874581,1.419046430
7.700000000,-0.295150000,-0.306738253,-0.112350000,-0.095814059,0.480900000,0.441057532,-1.570796338,-1.891969329,-0.000010948,-0.022164382,1.570874581,1.403397087
7.750000000,-0.295150000,-0.308061252,-0.112350000,-0.094434655,0.480900000,0.441328497,-1.570796338,-1.891392370,-0.000010948,-0.013786760,1.570874581,1.393330547
7.800000000,-0.295150000,-0.308750564,-0.112350000,-0.093747664,0.480900000,0.441693971,-1.570796338,-1.889371061,-0.000010948,-0.003267343,1.570874581,1.388186819
7.850000000,-0.295150000,-0.309244813,-0.112350000,-0.093956553,0.480900000,0.442145465,-1.570796338,-1.886055666,-0.000010948,0.008655935,1.570874581,1.388459786
7.900000000,-0.295150000,-0.310563980,-0.112350000,-0.094772796,0.480900000,0.442744644,-1.570796338,-1.880727290,-0.000010948,0.021634175,1.570874581,1.395426264
7.950000000,-0.295150000,-0.312190320,-0.112350000,-0.096236885,0.480900000,0.443440545,-1.570796338,-1.873954867,-0.000010948,0.034509704,1.570874581,1.408189912
8.000000000,-0.295150000,-0.313782560,-0.112350000,-0.097900596,0.480900000,0.444172019,-1.570796338,-1.866436203,-0.000010948,0.045942329,1.570874581,1.424722997
8.050000000,-0.295150000,-0.315204901,-0.112350000,-0.099497332,0.480900000,0.444891374,-1.570796338,-1.858761680,-0.000010948,0.054741479,1.570874581,1.443152348
8.100000000,-0.295150000,-0.316242223,-0.112350000,-0.100852679,0.480900000,0.445540482,-1.570796338,-1.851661004,-0.000010948,0.060021257,1.570874581,1.461477917
8.150000000,-0.295150000,-0.316952392,-0.112350000,-0.101978868,0.480900000,0.446089956,-1.570796338,-1.845512001,-0.000010948,0.061568080,1.570874581,1.478382713
8.200000000,-0.295150000,-0.317437592,-0.112350000,-0.102776330,0.480900000,0.446531933,-1.570796338,-1.840454012,-0.000010948,0.059579638,1.570874581,1.492869188
8.250000000,-0.295150000,-0.318152169,-0.112350000,-0.103145815,0.480900000,0.446905238,-1.570796338,-1.836060932,-0.000010948,0.054689210,1.570874581,1.505059238
8.300000000,-0.295150000,-0.319058755,-0.112350000,-0.103122761,0.480900000,0.447225983,-1.570796338,-1.832216786,-0.000010948,0.047510077,1.570874581,1.514862017
8.350000000,-0.295150000,-0.319902302,-0.112350000,-0.102895999,0.480900000,0.447483890,-1.570796338,-1.829108032,-0.000010948,0.038713070,1.570874581,1.522137644
8.400000000,-0.295150000,-0.320589446,-0.112350000,-0.102590408,0.480900000,0.447681254,-1.570796338,-1.826749461,-0.000010948,0.029149439,1.570874581,1.526981362
8.450000000,-0.295150000,-0.320971731,-0.112350000,-0.102227665,0.480900000,0.447810971,-1.570796338,-1.825263014,-0.000010948,0.019578908,1.570874581,1.529364100
8.500000000,-0.295150000,-0.321224343,-0.112350000,-0.101831036,0.480900000,0.447897125,-1.570796338,-1.824359424,-0.000010948,0.010758838,1.570874581,1.529885260
8.550000000,-0.295150000,-0.321471773,-0.112350000,-0.101432927,0.480900000,0.447966821,-1.570796338,-1.823721212,-0.000010948,0.003281402,1.570874581,1.529179313
8.600000000,-0.295150000,-0.321755051,-0.112350000,-0.101053627,0.480900000,0.448038960,-1.570796338,-1.823127369,-0.000010948,-0.002483814,1.570874581,1.527762461
8.650000000,-0.295150000,-0.322105809,-0.112350000,-0.100735074,0.480900000,0.448129748,-1.570796338,-1.822381317,-0.000010948,-0.006361111,1.570874581,1.526143310
8.700000000,-0.295150000,-0.322420402,-0.112350000,-0.100514501,0.480900000,0.448236364,-1.570796338,-1.821515550,-0.000010948,-0.008378524,1.570874581,1.524493854
8.750000000,-0.295150000,-0.322673190,-0.112350000,-0.100354065,0.480900000,0.448356401,-1.570796338,-1.820547871,-0.000010948,-0.008718802,1.570874581,1.522945543
8.800000000,-0.295150000,-0.322816273,-0.112350000,-0.100267709,0.480900000,0.448481936,-1.570796338,-1.819562127,-0.000010948,-0.007681009,1.570874581,1.521562499
8.850000000,-0.295150000,-0.322887597,-0.112350000,-0.100221977,0.480900000,0.448611442,-1.570796338,-1.818560359,-0.000010948,-0.005595360,1.570874581,1.520431506
8.900000000,-0.295150000,-0.322938414,-0.112350000,-0.100196731,0.480900000,0.448747528,-1.570796338,-1.817504673,-0.000010948,-0.002824149,1.570874581,1.519663243
8.950000000,-0.295150000,-0.322978719,-0.112350000,-0.100196266,0.480900000,0.448890049,-1.570796338,-1.816394531,-0.000010948,0.000274241,1.570874581,1.519300141
9.000000000,-0.295150000,-0.323028174,-0.112350000,-0.100210102,0.480900000,0.449040210,-1.570796338,-1.815210683,-0.000010948,0.003383993,1.570874581,1.519353339
9.050000000,-0.295150000,-0.323065845,-0.112350000,-0.100240206,0.480900000,0.449194795,-1.570796338,-1.813989087,-0.000010948,0.006230045,1.570874581,1.519757864
9.100000000,-0.295150000,-0.323075593,-0.112350000,-0.100297900,0.480900000,0.449350072,-1.570796338,-1.812767981,-0.000010948,0.008620454,1.570874581,1.520437228
9.150000000,-0.295150000,-0.323050364,-0.112350000,-0.100378744,0.480900000,0.449502822,-1.570796338,-1.811578756,-0.000010948,0.010442194,1.570874581,1.521298663
9.200000000,-0.295150000,-0.322994367,-0.112350000,-0.100473287,0.480900000,0.449651269,-1.570796338,-1.810437940,-0.000010948,0.011652655,1.570874581,1.522262093
9.250000000,-0.295150000,-0.322927061,-0.112350000,-0.100570045,0.480900000,0.449796594,-1.570796338,-1.809329185,-0.000010948,0.012268507,1.570874581,1.523271759
9.300000000,-0.295150000,-0.322855805,-0.112350000,-0.100661870,0.480900000,0.449939309,-1.570796338,-1.808246136,-0.000010948,0.012345667,1.570874581,1.524267665
9.350000000,-0.295150000,-0.322787185,-0.112350000,-0.100742066,0.480900000,0.450080415,-1.570796338,-1.807178647,-0.000010948,0.011969897,1.570874581,1.525201485
9.400000000,-0.295150000,-0.322718534,-0.112350000,-0.100813219,0.480900000,0.450220052,-1.570796338,-1.806126848,-0.000010948,0.011244382,1.570874581,1.526032071
9.450000000,-0.295150000,-0.322645892,-0.112350000,-0.100873740,0.480900000,0.450357814,-1.570796338,-1.805096646,-0.000010948,0.010281632,1.570874581,1.526725271
