q1,q2,q3,q4,q5,q6,qw,qx,qy,qz,wx,wy,wz
-3.7967122264038304e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,-1.9223784365480893e-20,1.0,1.242362109530617e-09,2.26796386160437e-09,6.068108775654558e-12,1.9217471940967577e-12,1.2330294846220045e-12,8.39737623162735e-18
-1.9270445942860071e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,5.1879813035110124e-20,1.0,1.2423608496402969e-09,2.2679634236117138e-09,6.068108760543593e-12,-9.055051270502427e-13,-1.8310578117674023e-12,2.3882941108436944e-18
-1.824591846238256e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,8.842039930990755e-20,1.0,1.2423609804733885e-09,2.2679645371320553e-09,6.0681087616441296e-12,4.400278496540132e-13,2.761869419233268e-13,2.1988976587268556e-19
-2.8469997705383987e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,1.2203105961815416e-19,1.0,1.2423619542148687e-09,2.267963722650135e-09,6.068108746239666e-12,1.921698455305977e-12,1.2330297899333353e-12,9.306371333039199e-18
-2.683315429729249e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,5.601788564252427e-20,1.0,1.2423606942535637e-09,2.2679632846729313e-09,6.0681087343049815e-12,-9.055399047864888e-13,-1.8310316521373853e-12,1.076843163005228e-18
-2.9511287374055843e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,3.963218971138636e-20,1.0,1.2423606951139073e-09,2.2679647666313723e-09,6.068108741250551e-12,-9.055344091825173e-13,-1.8310083513316543e-12,1.5853217731375675e-17
-3.8473429095819572e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,6.5927309773926e-20,1.0,1.2423613601479804e-09,2.2679637164075506e-09,6.068108738636611e-12,5.602498903099943e-13,-9.180963414555668e-13,1.2859085011839704e-17
-3.974612342579241e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,1.7198269388972584e-19,1.0,1.2423618582277075e-09,2.2679641336066163e-09,6.068108728716485e-12,1.921747735330482e-12,1.2330282841933593e-12,6.850002891056047e-18
-6.223531883884555e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,1.1178834609691667e-19,1.0,1.2423614485727208e-09,2.2679634096113767e-09,6.068108730756181e-12,5.601548135857228e-13,-9.180559154596824e-13,8.6263597304563e-18
-4.385223981562149e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,1.2863582374784307e-19,1.0,1.2423615943058588e-09,2.2679644817660436e-09,6.068108718487115e-12,1.9217272517156774e-12,1.2330296372776702e-12,1.040271656985655e-17
